576	0	26.443	23.6	31.5	3.1	4.3
577	0	26.6	24.2	31.5	2.6	5.3
578	0	26.3	24.2	31.5	3	6.4
579	0.26	25.7	23.8	31.6	3.4	7.9
580	0	26	23.4	31.6	3.1	7.5
581	0	23.8	22.8	31.7	2.4	5.8
582	0.03	24.3	23.6	31.7	2	4.4
583	0	26.4	23.7	31.6	1.9	5
584	5.16	28.2	24.3	30.4	2.4	5.8
585	0	24.3	23.8	30.3	2.1	5.4
586	0.54	19.2	23.5	30.3	2.6	3.8
587	0	20.4	22.6	30.1	3.8	2.6
588	0	24.2	23.3	30.3	3.5	2.6
589	0.06	25.5	23.6	30.3	2.6	2.9
590	0	22.9	23.1	30.5	2	2.6
591	0	23.8	23.2	30.5	2.3	2.6
592	0	24.3	23	30.5	2	2.7143
593	0.94	23.9	22.9	30.5	2	2.8286
594	0	20.1	22.3	30.4	2	2.9429
595	0.34	19.3	21.3	30.5	1.7	3.0571
596	0.04	19	20.5	30.5	1.4	3.1714
597	1.22	18.852	19.5	30.5	1.9	3.2857
598	0	18.703	18.5	30.4	3.1	3.4
599	0	18.555	18.9	30.4	3.2	3.2
600	0	18.407	20.1	30.5	2.6	3.8
601	0	18.258	21	30.7	2.6	4.3
602	0	18.11	21.3	30.8	2.7	3.9
603	0	17.962	21.5	30.9	2.8	4
604	0	17.813	22.1	31	2.3	4.2
605	0	17.665	22.1	31.2	2.3	3.5
606	0	17.517	22.1	31.3	2.1	3.3
607	0	17.368	22.2	31.4	1.9	3.4
608	0	17.22	22	31.5	2.2	3.6
609	0	17.072	21.7	31.6	1.8	3.8
610	0	16.923	21.9	31.5	2	3.4
611	0	16.775	22.1	31.5	1.5	3.6
612	0	16.627	21.9	31.7	1.2	3.6
613	0	16.478	22.4	31.6	1.1	4.1
614	0	16.33	22.7	31.7	1.4	4.5
615	0	16.182	23.1	31.8	2.5	5.5
616	0	16.033	22.6	31.9	2	5.7
617	0	15.885	22.5	32	1.9	4.8
618	0.9	15.737	23.1	31.6	1.8	3.8
619	0	15.588	22	31.3	3.3	3.2
620	0	15.44	20.9	31.6	2.1	3.5
621	0.11	15.292	20.7	31.7	1.5	4.1
622	0.15	15.143	20.6	31.5	1.6	4.3
623	0	14.995	19.5	31.6	1.8	3.1
624	0	14.847	19.2	31.6	1.2	2.5
625	0	14.698	19.1	31.5	1	2.3
626	0	14.55	19.5	31.4	0.9	2.5
627	0	14.402	20	31.4	0.9	2.7
628	0	14.253	20.5	31.5	1	2.6
629	0.18	14.105	20.8	31.6	1.1	2.4
630	0	13.957	21	31.6	1.4	2.6
631	0	13.808	20.6	31.6	1.9	3.3
632	0	13.66	20.6	31.6	2.6	3.7
633	0	13.512	21	31.7	3.2	4.5
634	0	13.363	21.2	31.8	3.1	4
635	0	13.215	21.1	31.8	3	3.3
636	0	13.067	20	32	3.2	2.8
637	0	12.918	19.7	32.1	2.4	2.6
638	0	12.77	19.8	32.1	2.2	2.1
639	0	12.622	19.8	32	1.8	1.8
640	0	12.473	20.4	31.9	1.6	1.8
641	0	12.325	21	31.8	1.6	1.9
642	0	12.177	21.4	31.7	1.7	2
643	0.02	12.028	21.4	31.7	1.9	2.2
644	0	11.88	21.2	31.7	2.1	2.8
645	0	11.732	21.2	31.7	2.1	2.7
646	0.28	11.583	20.8	31.8	2.1	3.1
647	0.13	11.435	20	31.8	1.8	2.6
648	1.73	11.287	19.8	31.6	1.8	2.1
649	0.03	11.138	18.9	30.9	3.7	2.5
650	0	10.99	17.5	30.6	2.6	2
651	0	10.842	16.9	30.7	2	1.8
652	0	10.693	16.9	30.8	1.3	2.2
653	0	10.545	17.4	31.1	1	2.8
654	0	10.397	17.8	31.2	0.9	3.3
655	0	10.248	18.2	31.2	0.9	3
656	2.17	10.1	18.7	30.8	1	2.8
657	0	9.9517	18.8	30	2.1	3.6
658	0	9.8033	18	30.1	3.6	2.9
659	0	9.655	17.8	30.4	3.2	3.1
660	0	9.5067	18.1	30.7	3.5	4.2
661	0.45	9.3583	17.8	30.8	4.5	5.9
662	0.11	9.21	16.8	31.2	6.5	5.9
663	0.35	9.0617	16	31.6	8.5	5.2
664	0.23	8.9133	16.2	31.5	7.3	4.2
665	0	8.765	15.6	31.3	6.6	3
666	0	8.6167	14.6	31.4	4.4	2.8
667	0	8.4683	14.3	31.5	3	2.4
668	0	8.32	14.5	31.5	2.4	2.4
669	0	8.1717	14.7	31.5	3.2	2.5
670	0	8.0233	14	31.6	2.3	2.6
671	0.02	7.875	12.8	31.6	3.1	3.2
672	0	7.7267	11.7	31.4	3.9	2.3
673	0	7.5783	11.8	31.6	3.7	2.2
674	0.44	7.43	12.1	31.4	5	2.7
675	0	7.2817	11.3	31.4	5.4	2.1
676	0	7.1333	10.7	31.4	3.3	1.8
677	0.12	6.985	10.9	31.6	1.8	1.8
678	0.18	6.8367	10.7	31.5	1.6	1.9
679	0	6.6883	10	31.4	1.9	1.8
680	0.08	6.54	9.6	31.4	1.6	1.7
681	0.1	6.3917	10.2	31.3	1.4	1.7
682	0	6.2433	10.6	31.4	0.9	1.7
683	0.19	6.095	11.1	31.3	1.8	2.3
684	0	5.9467	10	31	3.9	1.9
685	0	5.7983	9.2	31.3	2.8	1.4
686	0	5.65	9.2	31.4	1.5	1.4
687	0.17	5.5017	8.6	31.5	1.4	1.6
688	0.16	5.3533	8.1	31.3	1.8	2
689	0	5.205	8.7	31.2	2.2	2.3
690	0.03	5.0567	9.9	31.3	2.5	2.5
691	0	4.9083	9.1	31.3	3.2	1.9
692	0	4.76	7.6	31.3	3	1.7
693	0	4.6117	7.4	31.3	2.8	1.6
694	1.04	4.4633	7.9	31.2	1.8	1.5
695	0.15	4.315	9	31	2.7	1.8
696	0	4.1667	8.4	30.9	3.8	1.5
697	0	4.0183	8.6	31.2	2.7	1.6
698	0	3.87	7.9	31.1	2.1	1.3
699	0	3.7217	6.9	32.1	2.3	1
700	0.34	3.5733	6.3	33.1	1.4	1.2
701	0.39	3.425	6.9	32.5	3.7	1.4
702	0	3.2767	5.9	32.2	6	1.6
703	0	3.1283	5.2	32.3	3.2	1.3
704	0	2.98	4.8	32.1	1.5	1.1
705	0	2.8317	4.9	32	1.4	1.2
706	0	2.6833	5.4	32	1.3	1.2
707	0.5	2.535	6.1	32	1	1.2
708	0.08	2.3867	6.7	31.9	0.7	1.4
709	0.01	2.2383	6.9	31.7	0.7	1.4
710	0	2.09	7.4	31.7	1.1	1.4
711	0.87	1.9417	6.7	31.8	1.1	1.7
712	0	1.7933	6.3	31.7	1	1.5
713	0	1.645	5.6	31.7	0.8	1.5
714	1.34	1.4967	5.2	31.8	3.6	2.8
715	0	1.3483	3.5	31.2	14	3.3
716	0	1.2	3.5	31.7	8.5	2.6
717	0.07	4.2	4.1	31.7	3.9	2.3
718	0	4	4.9	31.7	2.6	2.1
719	0	3	5.3	32	2.4	2.4
720	0	3.6	4.7	32	4.4	3.2
721	0.72	9.2	5.4	32.1	6.5	4.6
722	0	6.1	5.8	32	6.6	3.9
723	0	3.9	5.5	32	4.8	3.2
724	0.1	2.2	5.4	32.2	3.8	2.6
725	0.02	3.9	5.2	32.3	3.6	3.2
726	0	6.3	5.3	32.2	2.9	2.8
727	0.46	8.3	5.9	32.1	2.2	2.2
728	0.26	4	5.8	32	2.3	2
729	0.21	4.4	5.6	31.8	3.2	2.5
730	0.12	5.9	5.5	31.7	2.5	2.1
731	0	5.15	4.7	31.6	3.9	2.2
732	0	4.4	2.5	32	3.5	1.9
733	0	3.65	2.2	32.2	2.9	1.7
734	0.04	2.9	2.8	32.2	2	1.6
735	0	4.8	3.7	31.9	1.9	1.4
736	0	7.4	4.7	32	1.2	1.5
737	0	8.2	5.5	32	1.1	1.5
738	0	10.4	6.5	31.8	2.1	1.7
739	0.02	7	6.7	31.7	2.5	1.9
740	1.25	8.8	7	31.8	2.7	1.7
741	0	7	7.2	31.3	2	1.7
742	0.43	4.4	6.8	31.3	2	1.5
743	0.09	2.8	6.3	30.9	3.1	2.1
744	0	2.6	6	30.9	2.7	2
745	0	1	5	31	2.3	1.9
746	0.26	1.7	4.7	31.3	1.6	1.7
747	0.53	6.1	5.3	31.1	1.9	2.1
748	0	2.2	5	31.1	3.1	2.4
749	0	1.9	4.4	31.4	6.1	2.3
750	0	1.6	3.2	32.2	6.8	2
751	0	1.3	2.8	32.5	3.3	1.7
752	0	2.4	3.4	32.4	2.5	1.3
753	0	2.025	3.4	32.4	2.3	1.4
754	0	1.65	2.9	32.6	2.7	1.4
755	0	1.275	2.8	32.8	1.7	1.2
756	0	0.9	3.2	33	0.8	1.1
757	0	1.3	3.2	33	0.9	1.1
758	0	2.7	3.2	33	0.8	1.3
759	0.02	5.3	3.7	32.8	1.8	1.5
760	0	0.6	3.5	32.4	2.6	1.4
761	1.96	3.9	3.6	32.3	2.2	1.2
762	0	4.6	3.9	31.6	2.5	1.6
763	0	3.3	4.2	31.45	4	1.6
764	0.05	3.2	4.6	31.3	3.7	1.7
765	0	7.3	4.9	31.5	3.3	1.8
766	0	9.6	5.4	31.7	4.3	1.8
767	0.08	6	5.9	31.75	3.75	1.6
768	0	4.1	5.6	31.8	3.2	1.6
769	0.09	4.3	5.2	32	2.3	1.6
770	0.03	2.5	5.1	31.9	3.2	1.6
771	0	4.0667	2.8	32.1	8.5	2.3
772	0.69	5.6333	1.8	32.4	3.2	1.8
773	1.67	7.2	3.2	31.9	2.6	1.6
774	0.01	2	3.7	31.2	3.7	1.8
775	0	4.2	3.9	31.5	5	2.1
776	0	4.15	3.6	31.7	4.9	2.1
777	0.08	4.1	3.9	32.2	3.8	2.1
778	0.18	8.5	5	31.5	3.5	2.1
779	0	3.6	5.1	31.8	11	3.3
780	0	2.75	4.3	31.8	12	3.5
781	0	1.9	4.1	32.5	6.7	3.1
782	0.73	1.05	3.8	32.7	2.8	2.4
783	0	0.2	3.5	32.5	2.9	2.7
784	0	1.95	3.5	32.4	2.8	2.6
785	0	3.7	4	32.4	2.1	2.6
786	0.11	5.3	4.5	32.7	1.3	2.3
787	0	2.9	4.9	32.5	1.2	3.4
788	0	3.4333	3.6	32.6	2.7	3.9
789	0.15	3.9667	3.1	33.2	3	3.8
790	0.16	4.5	3.9	32.8	2.5	6.5
791	0	2	3.6	32.1	3.3	9.1
792	0	5.7	4.4	32.4	4.4	8.4
793	0	8.2	5.6	31	3.9	7.5
794	0.34	8.6	6.5	31.2	6	9.7
795	0	4.2	6.3	32.3	5.2	8.6
796	2.34	5	6.4	32	4.3	8.6
797	0.54	8.8	6.5	31.1	5.7	7.1
798	0	2.2	5.9	30.9	14	10
799	0	2.2	5.5	31.6	8.3	8
800	0	4.2	5.9	31.9	3.4	5.6
801	0	5.9	6.2	32.1	3.3	5.9
802	0	3.6	6	32.5	2.6	5.6
803	0.01	7	6.4	30.7	1.4	5.8
804	0.11	7.1	6.9	29.9	1.4	7.7
805	0	5.3	6.9	29.8	1.5	9.7
806	0	3.6	6.1	29.8	2.3	11
807	0.01	3.8	5.9	30.4	2.2	11
808	0.77	7.2	6	31	2.6	11
809	0.4	7.3	6.4	31.2	5.1	11
810	0	4.3	5.8	31.4	6.3	11
811	0	5.1	5.7	31.7	5.3	10
812	0	3.3	6	32	2.1	9.1
813	0	3.7	6.3	32.1	1.5	7.6
814	0	3.5	6.4	32.2	1.2	6.9
815	0	10	6.8	32.2	1.9	7.8
816	0.04	6.9	7	32.1	1.3	7.8
817	0	7.1	7.1	32	0.8	6.2
818	0	4.1	7.3	31.5	0.9	5.7
819	0	2.1	6.8	31.7	0.6	5.3
820	0.08	7	6.8	31.8	0.6	6.2
821	0.25	10.1	7.2	30.6	1.3	5.6
822	0	7.3	7.6	29.6	3.6	7.2
823	0.03	5	7	31.5	6.8	10
824	0.79	8.7	7.2	31.6	3.8	6.9
825	0.02	11.3	8	31.4	2.4	5.4
826	0	7.7	8.2	31.5	3.1	5.5
827	0	6.5	7.8	31.5	4	5.5
828	0	7.2	8.2	31.5	3	3.9
829	0	6.7	8.6	31.4	2.4	3.3
830	0	11.5	9.4	31.2	1.7	2.8
831	0.02	9.7	9.6	31.2	1.5	3
832	0.85	11.7	9.7	30.9	1.1	3.2
833	0	10.5	10	30.8	1.3	3.3
834	0	7.4	9.2	30.9	1.5	3.7
835	0	8.5	9.3	31	1.3	5.2
836	0	9.8	9.6	31.1	1.1	3.6
837	0	10.6	10	31.1	1.3	3.9
838	0	13.1	10.8	30.9	1.7	4
839	0	13.1	11.6	30.2	1.3	5.6
840	0	11.9	12.4	29.9	1.8	6.6
841	0	12.3	12.5	30.7	3.6	6.1
842	0	12.7	13	30.8	5.1	5.4
843	0	13.4	13.5	30.7	4.1	4.3
844	0	18.3	14	30.7	3.1	3.7
845	0	14	14.1	30.8	2.9	3.3
846	0.01	11.7	14.1	30.9	2.4	3.7
847	0.05	9.7	13.4	30.9	3	6.1
848	1.24	11.1	12.5	30.8	3.4	9.8
849	0.19	11.5	12.6	30.1	4.1	9.1
850	0	9.8	11.9	30.1	4.8	6.8
851	0.11	10.3	11.6	30.5	5	6.1
852	0.1	12.2	12.1	30.6	4.1	6.5
853	0	10.4	12.2	30.4	6.4	10
854	0.01	13.6	12.3	30.3	8.1	12
855	0	12.9	12.9	30.3	6.8	10
856	0	14.7	13.3	30.3	5.7	9.4
857	0	15.8	13.7	30.5	5.3	10
858	0.04	17.2	14	30.7	5.2	15
859	1.04	11.4	13.1	30.6	4.6	14
860	0	12.9	12.7	30.2	5.8	13
861	0	11.7	12.8	30.4	4.5	14
862	0.3	9.9	11.6	30.5	8.8	24
863	0	13.3	11.5	30.3	7	18
864	0	13.3	12.6	30	6.6	13
865	0	14.3	13.2	30.3	4.7	11
866	0.75	12.3	13.4	30.2	4.3	7.9
867	0.03	14.9	13.4	29.8	6.4	13
868	0.11	14.3	13.7	30	5.4	8.3
869	0	12.8	13.3	30.2	9.1	6.1
870	0.48	10.8	12.4	30.3	9.8	6.2
871	0	12.7	12.4	30.4	6.4	5.9
872	0.07	12.6	12.5	30.5	4.3	6.2
873	0.01	15.6	12.4	30.7	4.1	4.2
874	0	17.1	12.8	31	3.2	3.6
875	0	16.6	13.7	31.1	2.9	4.4
876	0.01	15.8	14.1	31	3.2	5.2
877	0.95	16.8	14.8	30.8	4.1	7.5
878	0	14	14.3	30.8	4.4	7.6
879	0	15.4	14.2	30.9	3.55	7.05
880	0	17.4	13.9	31.3	2.7	6.5
881	0.63	15.9	14.8	31.2	3.2	4.4
882	0	20.7	14.4	31.2	2.9	3.4
883	0	18.2	13.8	31.7	3	2.9
884	0	18.3	14	32	2.3	2.4
885	0.7	16.5	14.2	31.8	1.8	2.4
886	0.03	17.7	14.9	31.6	1.5	2.5
887	0	16.1	15.8	31.6	1.5	3.1
888	0	19.8	16.6	31.6	1.5	3.3158
889	0.19	24.7	17.4	31.6	1.5	3.5316
890	0	24.4	17.9	31.6	1.2	3.7474
891	0	24.3	18.6	31.6	0.7	3.9632
892	0	25.1	19.4	31.5	0.6	4.1789
893	0	24	19.8	31.5	0.5	4.3947
894	0	21.5	20.7	31.4	0.6	4.6105
895	6.83	21.7	20.9	31.1	0.55	4.8263
896	0.02	21.2	20.5	30.8	0.5	5.0421
897	1.18	20.1	20.6	30.8	0.475	5.2579
898	0	20.9	20.9	30.8	0.45	5.4737
899	0.54	18.7	20	30.8	0.425	5.6895
900	0	18.8	20	30.8	0.4	5.9053
901	0	20.5	19.8	30.9	0.5	6.1211
902	0.01	21.2	20	30.9	0.68	6.3368
903	0	21.9	20.5	30.8	0.86	6.5526
904	0.21	21.5	20.1	30.9	1.04	6.7684
905	0.36	23.2	19.9	31.05	1.22	6.9842
906	0	21.7	19.3	31.2	1.4	7.2
907	0.01	22.2	18.5	31.4	1.5	6.4
908	0	23.9	18.6	31.5	1.3	8
909	0	23	19.7	31.4	1.85	8.5
910	0.03	23.6	19.3	31.2	2.4	8.5
911	0.83	22.8	18.9	31.1	3.8	8.8
912	0.01	22.9	19.1	31	4	12
913	0	23	20	30.9	4.5	14
914	0.01	22.8	19.8	30.9	4.7	15
915	0.03	22.8	19.2	30.8	4.4	11
916	0.06	21.9	20.3	30.9	3.7	9.3
917	0	22.1	20.7	30.7	3.4	8.1
918	0	23.1	21.5	30.9	3	8.3
919	0.01	23.4	22.3	31.029	4.1	8.9
920	0.04	22.8	22.1	31.157	4.2	9.8
921	0.01	24.7	22.244	31.286	4.0778	9.7111
922	0	22.9	22.389	31.414	3.9556	9.6222
923	0	23.3	22.533	31.543	3.8333	9.5333
924	0	24.2	22.678	31.671	3.7111	9.4444
925	0	23.3	22.822	31.8	3.5889	9.3556
926	0.01	24.7	22.967	31.929	3.4667	9.2667
927	0	24.7	23.111	32.057	3.3444	9.1778
928	0.01	25.6	23.256	32.186	3.2222	9.0889
929	0.01	25.8	23.4	32.314	3.1	9
930	0	25.6	22.6	32.443	3.5	8.6
931	0	24.3	22.4	32.571	3.9	8.9
932	0.19	24.1	21.6	32.7	3.8	8.3
933	0.09	23.7	21.5	32.2	3.3	8.4
934	1.83	23.5	23	31.9	3.3	8.3
935	1.32	22.3	23.1	31.1	3.4	8.8
936	0	23.2	23	31	3.8	9.1
937	0	23.6	22.8	31.2	3.5	8.5
938	2.93	21.9	22.6	31.2	3.5	8.2
939	0	22.4	22.4	30.9	3.3	7.9
940	0	25	22.6	31	3.4	10
941	0	24.8	22.6	30.833	3.5	11
942	0	25.8	23.1	30.667	3.8	10
943	0	25.7	22.9	30.5	4.3	9.8
944	0.74	23.8	22.6	30.6	4.1	8.5
945	0	23.7	22.8	30.6	4.3	8.1
946	0	24.7	22.6	30.6	3.5	8.3
947	0	24.4	23	30.7	2.8	8.6
948	0.07	25.5	23.5	30.7	2.7	9.1
949	0.11	23.4	23.6	30.7	2.4	10
950	0.04	22.1	24.1	30.6	2.6	13
951	0	22	23.2	30.5	2.8	14
952	0.12	22	22.9	30.5	2.8	13
953	0.02	20.7	22.7	30.4	2.9	12
954	0.55	21.5	22.2	30.4	2.8	11
955	0.01	22.5	21.9	30.5	2.8	11
956	1.58	22	22.5	30.4	2.7	13
957	0.86	22	22.9	29.9	3.6	15
958	0.01	22.4	23.2	29.6	3.6	16
959	0	23.2	22.8	29.7	3.9	14
960	0	23.7	22.3	29.9	3.4	13
961	0	23.5	21.7	30.1	3.9	12
962	0.02	19.4	21.1	30.4	2.8	11
963	0.01	21.2	21.1	30.7	2.3	9.3
964	0	21.9	21.5	30.7	2.1	9.8
965	0	21.9	22.1	30.6	2.2	11
966	0	22.9	22.9	30.4	2.8	12
967	0	23.2	22.9	30.3	2.6	11
968	0.01	20.2	21.9	30.5	2.5	10
969	0.01	20.2	21.9	30.4	2.1	9.2
970	0	21.6	22.1	30.5	2.1	8.8
971	0.01	21.5	22.2	30.5	2.3	8.4
972	1.45	23.1	22.6	30.2	2.7	6.3
973	0	23.4	22.7	30.3	3.9	5.6
974	0	23.2	22.7	30.5	4.8	5.8
975	0	23.1	22.9	30.6	5.3	6.6
976	0.01	22.6	23.3	30.6	4.8	11
977	0	23.5	23.5	30.6	4.7	23
978	0.29	24.4	23.8	30.7	4.6	33
979	2.15	24.1	24.1	30.2	4.5	29.067
980	0	23.5	24.2	29.2	4.4	25.133
981	0.01	22.6	23.5	29.3	4.3	21.2
982	0.58	21.5	22.8	29.4	4.2	17.267
983	0.02	19.5	21.8	29.5	4.1	13.333
984	0.01	19.1	21.2	29.7	4	9.4
985	0.83	19.7	20.8	29.4	4.1	11
986	0	21.4	20.7	29.4	4	10
987	0	23.1	21.3	29.8	4.2	8.5
988	0	24.7	21.7	29.8	6.4	8.325
989	0.01	18.8	20.1	30.6	6.5	8.15
990	0	18.8	20.4	30.6	4	7.975
991	0	19.3	20.5	30.6	3.9	7.8
992	0	15.9	19.9	30.8	3.7	7.625
993	0	16.1	19.5	30.8	3.4	7.45
994	0	18.4	19.9	30.9	3.6	7.275
995	0.01	18.5	20.2	30.9	2.9	7.1
996	0	16.7	19.7	31	2.3	6.925
997	0	16.3	19.5	31	3.1	6.75
998	0.15	16.5	18.6	30.85	4.8	6.575
999	1.57	18.4	18.2	30.7	12	6.4
1000	0.13	19.4	18.6	30.7	8.8	4.8
1001	0.29	19.6	19	30.8	6.3	4.8
1002	0.03	19.9	19.6	30.7	5.0333	4.5
1003	0	18	19.7	30.9	3.7667	4
1004	0.68	18.6	19.9	30.9	2.5	3.8
1005	0.01	15.3	19.4	30.85	2.8	3.7
1006	0.01	15.3	17.9	30.8	4.3	4.3
1007	0	14.2	17.6	30.9	2.7	3.5
1008	0.49	15.1	17.7	31	1.7	3
1009	0.01	13.1	17.4	30.9	1.3	3.2
1010	0.01	12.5	16.8	30.6	1.1	4.4
1011	0	14.9	16.9	30.7	1.2	4.9
1012	0.26	18.5	17.4	30.6	4.6	4.5
1013	0.01	18	18	30.6	2.7	5.1
1014	0	16.5	18	30.8	6.8	6.8
1015	0	16.5	18	30.6	12	6.9
1016	0.02	18.5	18.1	30.4	14	7.7
1017	0.01	17.5	18.25	30.6	8.55	6.2
1018	0.03	17.9	18.4	30.8	3.1	4.7
1019	0.01	18.9	18.6	30.9	2.9	4.5
1020	0	13.1	17.9	31	2.9	4.6
1021	0	10.6	16.6	31	2.7	5.1
1022	0	9.1	15.3	31.2	3	5.4
1023	0.02	11.1	14.6	31.3	3	5.4
1024	0.02	12.2	14.4	31.2	3.7	4.5
1025	0.01	8.3	13	31.2	4	3.7
1026	0.01	7.7	12.4	31.2	3.9	3.8
1027	0	10.3	12.7	31.2	2.4	3.5
1028	0.75	16.6	13.8	31.2	2.7	4.1
1029	0	13.8	14.6	30.9	6.4	4.7
1030	0	14.3	14.6	31	5.2	4.2
1031	1.7	8.1	13.8	30.5	6.3	4
1032	0.01	6.5	12	30.6	14	4
1033	0.01	6.3	11	30.4	5.8	2.9
1034	0.01	10.9	11.3	30.4	3.8	3.1
1035	0	13.4	12	30.6	3.6	2.8
1036	0	7.2	12.3	31	2.7	2.4
1037	0	11.6	12.1	30.9	2	2.7
1038	0.01	12.5	12.4	30.6	1.8	2.9
1039	0.41	14.9	12.9	30.5	1.9	3.2
1040	0.03	15.8	13.5	30.4	3.8	4
1041	0.01	15.3	13.9	30.3	7	4
1042	0.15	14.1	13.9	30.267	7.8	3.8
1043	0.01	11.4	13.5	30.233	6.5	3.1
1044	0.01	9	12.7	30.2	7.5	3.1
1045	0	7.3	11.8	30.4	6.9	2.6
1046	0	7.7	11.7	30.6	4.8	2.2
1047	0.3	11.6	11.9	30.8	4.3	2.3
1048	0.01	14.2	12.4	30.533	5.9	3.8
1049	0.65	15.3	12.9	30.267	6.2	3.9
1050	0.23	9.2	12.6	30	10	3.5
1051	0	5.8	11.2	30.3	8.45	2.85
1052	0	2.6	9.8	30.6	6.9	2.2
1053	0	0	8.1	30.85	6.7	2
1054	0	1.6	7.5	31.1	3.8	1.5
1055	0	0.8	7.1	31.2	3.2	1.3
1056	0	2.9	5.8	31.5	5.8	1.6
1057	0	5	5.2	31.9	6.4	1.5
1058	0.31	7.1	6	32.2	4.5	1.8
1059	0.64	7.2	7.7	31.9	6.6	2.3
1060	0.01	5.7	7.4	31.9	8	2.2
1061	0	4.5	7.9	32	8.2	1.8
1062	0	7.7	8.1	32.2	6.9	1.7
1063	0	5	7.9	32.3	5.5	1.6
1064	0.69	5	7.9	32.4	4.9	1.7
1065	0.04	10.1	8.1	32	5.5	2.5
1066	0.01	5.8	7.9	31.9	7.2	2.8
1067	0.02	4	7.4	32	7.6	2.8
1068	0.05	8	7.6	32.3	7	2.5
1069	0.02	2.9	7.8	32.3	5.1	2.3
1070	0.19	1	7.7	32.5	3.8	2.4
1071	0.03	0.9	7	32.4	7.2	2.6
1072	0.01	4.1	5	32.9	8.7	2.6
1073	0	7.3	5.7	33.1	6	2.9
1074	0.14	10.9	7.9	32.9	5.8	2.5
1075	2.41	5.3	8.7	32.5	7.1	2.5
1076	1.18	6.9	8.3	31.6	12	3.8
1077	0	5.8	7.1	31.4	10	3.4
1078	0	4.7	7.1	31.9	9	3.2
1079	0.03	10.7	7.9	32	8.4	2.9
1080	0.42	4.1	8.3	31.8	8.1	2.9
1081	0.35	4	7.6	31.7	5.7	2.6
1082	0.02	4.1	7.4	31.7	4.2	2.2
1083	0.64	1.4	6.8	31.7	3.4	2.2
1084	0.02	1.85	5.3	31.7	4.6	3.5
1085	0.69	2.3	4.7	31.7	5.5	4.9
1086	0.01	3.4333	2.7	31	17	4
1087	0.02	4.5667	2.2	31.6	10	2.9
1088	0.21	5.7	3.75	31.45	5.7	2.7
1089	0.07	6.2	5.3	31.3	6.4	3
1090	0	2.8	5.6	31.6	5.9	3.4
1091	0	7.5	6.1	31.7	3.9	3.2
1092	0	10.2	6.9	31.6	3.6	3
1093	0.01	5.9	6.9	31.4	4.3	2.8
1094	0.01	4.8	6.3	31.5	5.8	2.7
1095	0.01	3.3667	5.4	31.7	5.4	3.1
1096	0	1.9333	3	31.9	9.1	3.7
1097	0.02	0.5	2.8	32.2	6.3	3.7
1098	0	1.5	3.3	32.2	4.8	2.9
1099	0.01	1.2	3.5	32.2	3.9	2.4
1100	0.02	5.1	4.5	32.2	2.2	2.3
1101	0.03	1	4.5	32.3	1.9	2.6
1102	2.94	3	4.1	31.7	2.9	3.9
1103	0.01	2.7	4.2	31.3	9	5.1
1104	0	2.7	3.6	31.1	9.3	3.9
1105	0.02	2.7	4.2	31.6	5.5	4
1106	0.11	2.7	4	31.5	4.4	4
1107	0	2.7	3.9	31.6	4.1	4
1108	0	2.7	3.9	31.7	3.3	4.1
1109	0.01	2.7	3.3	31.8	3.8	3.9
1110	0.01	2.7	2.3	32	2.5	4.4
1111	0.02	2.7	1	32.2	2.4	5.3
1112	0	2.7	0.6	32.4	2.1	5.8
1113	0.27	2.7	0.2	32.4	1.6	5.3
1114	0.02	2.7	0.7	32.2	1.3	5
1115	0	2.7	0.4	32	1.7	5.2
1116	0.01	2.7	0.1	32	2.2	6.3
1117	0.02	2.7	0	32	3.3	6.2
1118	0	2.7	0.7	32.05	2.3	5.2
1119	0	0.5	1.6	32.1	2.2	5.2
1120	0	0.825	1	32.2	3.8	5.7
1121	0.01	1.15	1.4	32.3	1.9	5.3
1122	0.02	1.475	2.1	32.4	1	5
1123	1.23	1.8	2.1	32.3	1.5	5.8
1124	0.01	0.9	1.7	31.8	3	6.1
1125	0.02	0	1.8	32	2.8	6.4
1126	0.01	1.7	1.6	32.2	2	5.4
1127	0	3.4	2.2	32.4	2.3	4.9
1128	0	4.6	3.4	32.5	1.9	5.4
1129	0.15	4.1	3.2	32.4	1.3	6.4
1130	0	3.6	2.1	32.3	1.5	6.9
1131	0	3.1	1	32.5	2.5	7.9
1132	0.01	2.6	0.7	32.7	3.2	9.2
1133	0	2.1	1.4	32.8	1.7	8.3
1134	0	7.8	3	32.7	2.4	7.5
1135	0.01	3.5	3.4	32.6	4.3	8.1
1136	0	4.8	3.8	32.7	2.9	7.3
1137	0.01	6.6	4.3	32.7	1.6	5.8
1138	0.08	8.8	5	32.4	6	5.4
1139	0	4.8	5.1	32.2	6.9	5.6
1140	0	1.9	4.4	32.5	2.4	5.3
1141	0	2.1	4.5	32.7	1.2	5.4
1142	0	0.6	4.3	32.9	0.7	5.3
1143	0	0.5	3.8	32.7	0.7	5.7
1144	0.38	3.6	3.8	32.6	0.7	6.8
1145	0.01	4.6	4.2	32.4	1.6	7.8
1146	0.01	2.7	3.2	32.5	5.7	10
1147	0	0.8	2.6	32.7	4.1	8.8
1148	0.18	4	3.3	32.5	3.2	9.1
1149	0.02	4.225	3	32.6	4.4	9.5
1150	0	4.45	2.7	33	3.9	8.8
1151	0.01	4.675	3.2	33.1	1.3	8.9
1152	0.01	4.9	3.7	32.9	1.2	10
